,Fp1,Fp2,F7,F3,Fz,F4,F8,FC5,FC1,FC2,FC6,T7,C3,Cz,C4,T8,TP9,CP5,CP1,CP2,CP6,TP10,P7,P3,Pz,P4,P8,PO9,O1,Oz,O2,PO10
32795,151,380,440,-100,-162,291,-1181,96,251,293,450,366,215,155,187,460,404,264,90,150,280,554,275,283,225,458,669,-62,231,318,372,453
32796,178,368,505,-60,-149,257,-1141,100,249,268,385,486,231,156,177,480,418,303,99,171,295,559,332,303,247,458,717,-2,279,318,363,509
32797,177,388,496,-51,-150,243,-1120,184,255,281,403,422,231,149,204,488,372,248,120,183,269,452,248,306,261,475,722,71,275,335,365,508
32798,136,403,554,-116,-164,250,-1084,84,233,265,408,306,206,129,179,503,395,209,80,159,234,538,160,242,238,468,688,146,245,337,371,472
32799,142,370,613,-102,-147,360,-1069,53,235,297,415,337,214,130,184,515,475,206,75,174,297,625,154,247,272,512,757,215,290,380,435,453
32800,172,373,660,-124,-136,299,-1136,-2,223,293,429,509,187,132,212,557,504,213,111,205,347,635,178,288,304,550,827,287,347,426,481,439
32801,198,346,617,-218,-153,310,-1170,-134,199,280,401,563,171,133,192,608,425,234,110,205,334,637,229,290,281,538,835,185,310,383,454,459
32802,125,350,562,-190,-142,332,-1174,-203,203,296,418,476,178,136,201,525,430,253,94,193,303,585,279,302,265,515,780,162,303,371,429,528
32803,106,402,580,-165,-126,340,-1177,73,233,315,452,232,206,147,220,442,459,221,94,178,301,593,278,281,265,522,710,201,330,397,451,540
32804,183,348,556,-179,-147,339,-1223,113,221,306,418,140,181,146,199,400,409,221,87,181,295,578,314,279,257,528,736,49,302,364,441,513
32805,228,321,534,-215,-166,335,-1232,102,216,296,418,114,183,144,178,412,381,256,95,187,301,572,290,284,269,514,752,-22,262,347,435,524
32806,31,308,576,-170,-147,348,-1225,150,225,289,412,200,206,148,188,449,398,273,100,187,299,547,272,278,267,505,706,29,247,338,404,442
32807,-155,314,632,-87,-120,366,-1221,123,247,315,416,269,190,155,224,467,390,249,88,198,300,504,257,256,248,512,721,20,209,291,401,341
32808,84,288,577,-170,-148,346,-1201,68,218,310,368,295,166,152,223,425,369,195,82,195,299,535,152,223,235,515,799,59,170,269,418,238
32809,231,228,573,-197,-141,416,-1145,52,233,322,423,340,187,174,214,357,272,189,73,197,295,540,111,200,233,505,775,97,190,283,377,264
32810,191,259,636,-187,-149,390,-1161,0,232,327,498,436,209,178,246,411,271,217,80,218,310,594,131,212,227,495,770,149,199,286,384,419
32811,224,377,679,-217,-158,341,-1157,49,247,329,527,482,200,194,267,488,411,222,95,208,332,500,115,212,229,499,759,143,235,309,443,625
32812,234,427,724,-237,-144,261,-1093,112,264,338,445,513,223,201,238,488,375,241,102,207,282,439,144,231,243,485,665,124,229,333,424,695
32813,296,444,733,-207,-130,260,-1061,117,259,327,417,576,234,215,241,492,356,265,104,212,285,458,205,244,254,484,673,146,215,331,435,640
32814,267,432,721,-188,-125,238,-1103,180,259,311,373,633,233,202,190,448,391,276,100,174,243,482,278,234,238,473,652,189,232,326,432,566
32815,179,341,621,-154,-164,329,-1202,172,234,266,392,576,233,154,184,584,362,263,67,145,227,505,223,201,193,445,631,125,184,274,393,503
32816,174,329,512,-71,-153,416,-1236,164,255,298,485,467,246,139,240,579,417,262,75,159,269,527,178,214,198,450,662,132,197,282,388,487
32817,107,363,534,-10,-122,327,-1250,202,294,315,447,523,288,150,236,445,440,317,98,158,278,539,229,243,216,444,667,127,218,311,397,422
32818,107,356,554,-11,-143,333,-1273,190,282,281,397,568,317,124,147,365,360,313,91,139,230,503,227,229,201,418,643,-24,167,274,381,378
32819,157,276,613,-27,-145,360,-1302,190,277,292,403,674,323,140,169,377,495,335,112,141,233,457,307,259,222,457,667,14,204,299,414,432
32820,166,322,730,-53,-129,338,-1347,196,291,314,382,684,315,155,191,340,617,365,125,149,236,384,324,256,237,465,680,70,217,319,420,469
32821,203,340,749,-57,-129,334,-1331,230,296,311,416,546,335,130,185,361,560,326,119,154,220,380,301,247,231,439,637,29,180,297,412,414
32822,246,345,743,-55,-125,354,-1296,322,293,327,434,492,335,129,210,510,581,300,121,159,269,537,263,269,253,482,694,152,256,342,460,420
32823,139,402,761,-31,-104,327,-1214,340,300,330,436,481,324,142,239,625,556,325,131,201,325,499,280,287,282,541,822,229,274,362,497,271
32824,221,455,770,-58,-99,416,-1045,259,287,356,499,695,299,135,254,565,602,340,133,239,368,582,358,324,297,561,915,319,291,396,508,227
32825,137,406,632,-98,-127,397,-1057,179,239,326,468,699,246,112,210,471,631,316,100,176,321,454,330,285,257,534,877,221,270,351,486,325
32826,188,373,626,-122,-116,393,-1125,196,252,324,468,593,272,136,212,442,606,302,98,169,290,288,303,284,238,504,757,190,268,332,457,479
32827,255,241,701,-207,-108,325,-1163,185,271,306,400,516,256,130,175,354,541,300,91,175,246,381,292,283,237,465,636,203,267,331,446,406
32828,280,288,710,-182,-139,253,-1133,208,262,297,359,533,251,139,166,354,533,328,120,168,242,503,284,280,224,467,653,179,247,294,414,383
32829,284,354,740,-191,-145,258,-1134,165,256,309,322,523,264,173,199,491,527,330,119,170,275,552,292,274,247,476,663,222,228,273,403,440
32830,282,332,731,-176,-149,335,-1107,143,265,329,364,383,281,201,215,481,487,311,116,194,287,489,291,278,253,488,629,248,244,264,388,475
32831,200,312,686,-177,-157,470,-1108,96,250,335,391,435,281,177,203,351,474,334,131,188,236,450,298,286,249,450,576,209,246,247,327,541
32832,136,287,574,-148,-146,429,-1145,161,269,321,344,563,299,186,193,308,478,372,141,182,200,417,320,287,242,432,538,219,222,231,300,474
32833,94,233,487,-68,-145,339,-1202,173,298,319,382,599,335,197,189,325,530,388,138,192,214,375,322,299,247,419,552,151,230,212,292,354
32834,87,224,430,-49,-174,293,-1268,164,297,283,345,538,318,182,172,348,500,352,125,172,209,377,321,277,231,402,588,151,207,182,260,312
32835,124,243,485,-60,-193,225,-1287,160,276,257,258,458,280,152,121,484,454,292,93,112,165,364,252,232,185,368,561,172,170,157,216,282
32836,144,237,611,-91,-163,228,-1293,171,288,292,317,439,317,180,157,536,491,348,110,140,141,418,299,268,236,373,533,219,214,198,265,343
32837,29,212,606,-98,-174,210,-1271,137,297,301,305,319,317,198,140,280,481,372,132,165,173,437,334,281,251,402,521,252,264,227,294,455
32838,90,284,642,-113,-179,207,-1308,142,284,297,340,340,322,200,165,207,520,389,172,178,202,404,438,323,255,444,552,291,296,266,321,442
32839,119,332,655,-128,-176,218,-1342,58,284,305,444,479,328,204,209,365,582,407,163,199,248,437,431,356,291,476,618,339,316,299,354,404
32840,179,363,701,-102,-161,273,-1202,32,306,321,432,611,366,211,192,426,495,444,178,209,272,493,420,364,296,494,650,255,287,297,365,455
32841,184,353,744,-127,-159,268,-1130,187,287,296,460,617,337,182,204,474,527,385,177,181,298,501,389,324,275,487,637,149,277,282,356,458
32842,123,302,691,-74,-153,222,-1169,161,293,316,505,484,291,171,239,568,620,303,161,208,342,594,305,300,286,499,705,167,312,306,391,432
32843,173,301,688,-125,-171,221,-1144,158,299,290,403,357,294,182,218,489,506,296,158,205,319,567,285,302,296,492,728,144,275,289,399,442
32844,199,300,591,-213,-175,222,-1124,102,260,286,334,342,253,143,187,420,390,242,99,170,263,457,220,266,261,475,685,133,223,257,339,405
32845,105,209,410,-224,-184,202,-1170,74,242,276,288,239,241,121,166,411,321,175,66,145,254,452,136,195,215,446,684,95,165,219,310,333
32846,66,128,366,-233,-179,242,-1226,39,243,292,329,340,211,142,163,458,370,194,86,162,272,433,169,207,216,465,700,45,177,210,296,290
32847,74,84,426,-251,-174,317,-1268,-17,242,304,350,543,206,142,180,524,372,200,91,179,256,499,232,222,225,468,676,-115,168,205,316,357
32848,58,63,481,-264,-216,278,-1275,-53,210,265,294,456,173,117,158,536,333,212,74,146,258,428,277,233,219,453,664,-61,141,186,288,316
32849,62,134,560,-276,-207,271,-1304,0,222,269,259,375,201,139,172,625,311,221,77,158,283,501,273,246,236,460,674,-65,209,225,311,260
32850,39,182,576,-287,-184,307,-1248,12,236,294,367,333,213,156,197,601,371,226,86,177,301,458,310,254,239,456,691,-58,220,246,340,366
32851,40,177,577,-269,-187,280,-1170,21,243,296,379,334,205,147,202,441,426,223,90,175,293,479,263,239,248,460,714,78,242,277,368,387
32852,82,236,548,-325,-191,240,-1152,8,260,300,415,397,206,174,233,466,475,212,95,197,323,582,197,235,255,497,772,207,281,338,408,405
32853,92,268,517,-180,-166,300,-1096,10,291,332,473,446,241,209,268,525,463,237,117,233,377,593,161,240,268,527,815,232,293,346,406,470
32854,122,289,458,-233,-184,269,-1083,11,256,317,424,471,235,171,222,442,410,224,84,204,335,563,154,229,247,485,798,184,267,319,410,447
32855,93,244,410,-288,-190,300,-1156,85,232,280,381,458,203,168,186,397,380,234,85,172,279,438,172,223,242,468,744,167,245,298,389,363
32856,62,130,435,-223,-167,234,-1229,129,262,281,326,437,242,176,163,347,233,251,106,161,248,389,148,221,257,457,703,131,231,290,362,412
32857,106,159,519,-222,-157,208,-1250,60,260,290,332,409,257,192,181,334,304,225,106,170,250,406,163,236,256,439,670,137,250,291,357,499
32858,62,196,552,-270,-204,209,-1235,18,238,264,309,385,228,171,142,309,366,223,64,152,187,407,159,229,230,402,583,118,225,257,341,479
32859,21,256,559,-234,-187,234,-1240,47,253,268,364,357,214,162,156,360,353,219,71,147,200,429,138,197,213,402,573,12,185,231,309,472
32860,52,272,585,-207,-163,236,-1237,75,269,275,334,371,222,142,160,402,362,237,84,148,214,402,152,194,223,416,593,-33,189,245,297,418
32861,55,230,564,-200,-181,240,-1223,80,255,277,309,283,220,129,140,390,345,257,64,130,191,398,212,219,229,407,544,-12,196,251,289,345
32862,67,107,542,-124,-163,283,-1243,123,272,276,289,195,238,105,121,369,288,282,50,109,177,352,235,245,213,397,560,-56,189,234,290,385
32863,62,110,450,-84,-156,274,-1348,166,279,274,309,286,271,97,101,328,365,305,66,109,165,342,231,246,188,400,580,-3,229,255,308,390
32864,-28,188,409,-87,-152,290,-1463,170,285,271,348,417,308,102,132,313,436,316,70,125,186,382,256,247,193,418,625,44,242,281,344,401
32865,-14,231,451,-99,-151,267,-1464,168,279,273,326,408,318,89,116,382,383,299,60,97,193,387,257,239,208,432,665,-69,218,268,340,364
32866,-33,221,489,-78,-132,311,-1409,91,301,266,279,468,321,93,129,560,462,271,97,123,250,450,305,261,234,491,718,-53,248,309,412,339
32867,-86,130,416,-105,-129,579,-1399,104,289,314,296,462,296,100,160,565,484,247,110,145,278,497,222,263,251,500,701,64,283,313,415,372
